mass1,mass2,mass3
3.9269908169872427,2.7143360527015816,5.0893800988154645
3.1178956031799316,3.180917501449585,5.599925994873047
3.1178956031799316,3.180917501449585,5.599925994873047
8.588107109069824,4.869847297668457,7.269021034240723
8.588107109069824,4.869847297668457,7.269021034240723
5.183073997497559,5.371598243713379,3.130467414855957
5.183073997497559,5.371598243713379,3.130467414855957
8.896055221557617,2.7245655059814453,1.515380859375
8.896055221557617,2.7245655059814453,1.515380859375
6.536241054534912,9.045598030090332,7.790756702423096
6.536241054534912,9.045598030090332,7.790756702423096
4.146876811981201,1.0838110446929932,2.681581974029541
4.146876811981201,1.0838110446929932,2.681581974029541
8.898959159851074,9.657999992370605,5.273693561553955
8.898959159851074,9.657999992370605,5.273693561553955
5.229515552520752,7.137749671936035,9.807234764099121
5.229515552520752,7.137749671936035,9.807234764099121
8.153170585632324,7.739395618438721,2.1261870861053467
8.153170585632324,7.739395618438721,2.1261870861053467
7.992169380187988,7.740690231323242,7.266682147979736
7.992169380187988,7.740690231323242,7.266682147979736
5.758384704589844,9.428580284118652,2.7986769676208496
5.758384704589844,9.428580284118652,2.7986769676208496
3.0159895420074463,7.658238410949707,4.975910663604736
3.0159895420074463,7.658238410949707,4.975910663604736
5.182666301727295,3.986842632293701,7.523161888122559
5.182666301727295,3.986842632293701,7.523161888122559
9.92738151550293,7.707627296447754,1.3926571607589722
9.92738151550293,7.707627296447754,1.3926571607589722
9.62614631652832,3.5480711460113525,6.399312496185303
9.62614631652832,3.5480711460113525,6.399312496185303
1.6981652975082397,3.3654167652130127,8.271096229553223
1.6981652975082397,3.3654167652130127,8.271096229553223
8.431636810302734,7.224532127380371,8.5428466796875
8.431636810302734,7.224532127380371,8.5428466796875
8.865311622619629,2.351327419281006,7.715065002441406
8.865311622619629,2.351327419281006,7.715065002441406
6.015881061553955,4.73685884475708,7.150881767272949
6.015881061553955,4.73685884475708,7.150881767272949
7.109936714172363,7.681098937988281,9.830897331237793
7.109936714172363,7.681098937988281,9.830897331237793
6.633302688598633,8.719892501831055,2.189626693725586
6.633302688598633,8.719892501831055,2.189626693725586
1.352557897567749,8.142627716064453,8.479877471923828
1.352557897567749,8.142627716064453,8.479877471923828
1.3139077425003052,1.542751431465149,2.2828688621520996
1.3139077425003052,1.542751431465149,2.2828688621520996
5.804445743560791,8.026846885681152,8.592550277709961
5.804445743560791,8.026846885681152,8.592550277709961
1.8817274570465088,2.2782669067382812,4.650521755218506
1.8817274570465088,2.2782669067382812,4.650521755218506
2.844681739807129,1.1516969203948975,6.869170665740967
2.844681739807129,1.1516969203948975,6.869170665740967
5.899056434631348,2.9533815383911133,5.222975254058838
5.899056434631348,2.9533815383911133,5.222975254058838
2.871788740158081,7.378015041351318,1.6346211433410645
2.871788740158081,7.378015041351318,1.6346211433410645
9.274035453796387,4.877740859985352,2.1790902614593506
9.274035453796387,4.877740859985352,2.1790902614593506
9.768534660339355,6.884316921234131,4.187694072723389
9.768534660339355,6.884316921234131,4.187694072723389
3.7613837718963623,2.065394401550293,6.782002925872803
3.7613837718963623,2.065394401550293,6.782002925872803
5.667213439941406,6.19306755065918,3.409278392791748
5.667213439941406,6.19306755065918,3.409278392791748
7.769883155822754,2.7520241737365723,8.858826637268066
7.769883155822754,2.7520241737365723,8.858826637268066
8.543572425842285,5.506193161010742,1.0283058881759644
8.543572425842285,5.506193161010742,1.0283058881759644
5.108720779418945,9.920390129089355,4.14229154586792
5.108720779418945,9.920390129089355,4.14229154586792
7.36134147644043,3.9273386001586914,7.039658069610596
7.36134147644043,3.9273386001586914,7.039658069610596
4.785343170166016,8.569293022155762,5.40420389175415
4.785343170166016,8.569293022155762,5.40420389175415
2.6217596530914307,1.6508822441101074,1.1100445985794067
2.6217596530914307,1.6508822441101074,1.1100445985794067
7.568330764770508,7.6278076171875,7.927370548248291
7.568330764770508,7.6278076171875,7.927370548248291
6.944486141204834,7.395915985107422,7.516014099121094
6.944486141204834,7.395915985107422,7.516014099121094
6.346707344055176,8.483448028564453,5.798714637756348
6.346707344055176,8.483448028564453,5.798714637756348
4.847521781921387,5.605023384094238,9.209609031677246
4.847521781921387,5.605023384094238,9.209609031677246
6.08356237411499,9.271942138671875,1.0297116041183472
6.08356237411499,9.271942138671875,1.0297116041183472
8.314116477966309,7.577767372131348,6.910630702972412
8.314116477966309,7.577767372131348,6.910630702972412
1.6818164587020874,8.452998161315918,6.688270092010498
1.6818164587020874,8.452998161315918,6.688270092010498
2.4214119911193848,8.030088424682617,8.072299003601074
2.4214119911193848,8.030088424682617,8.072299003601074
5.563799858093262,4.39600133895874,8.598489761352539
5.563799858093262,4.39600133895874,8.598489761352539
4.397872447967529,9.624988555908203,4.957668304443359
4.397872447967529,9.624988555908203,4.957668304443359
5.876279830932617,7.4994964599609375,7.5311102867126465
5.876279830932617,7.4994964599609375,7.5311102867126465
6.639495372772217,6.725958347320557,2.3316292762756348
6.639495372772217,6.725958347320557,2.3316292762756348
1.2809243202209473,9.405003547668457,2.8351283073425293
1.2809243202209473,9.405003547668457,2.8351283073425293
8.238186836242676,6.285650253295898,4.266099452972412
8.238186836242676,6.285650253295898,4.266099452972412
9.103171348571777,1.761325716972351,2.4241344928741455
9.103171348571777,1.761325716972351,2.4241344928741455
3.479318618774414,2.8053064346313477,9.988631248474121
3.479318618774414,2.8053064346313477,9.988631248474121
8.332267761230469,6.532999515533447,2.4021341800689697
8.332267761230469,6.532999515533447,2.4021341800689697
1.8590716123580933,1.7005865573883057,2.5352089405059814
1.8590716123580933,1.7005865573883057,2.5352089405059814
4.5229268074035645,2.054842948913574,6.18418025970459
4.5229268074035645,2.054842948913574,6.18418025970459
2.6678431034088135,6.2399373054504395,8.871419906616211
2.6678431034088135,6.2399373054504395,8.871419906616211
4.30076789855957,2.0077009201049805,6.7915496826171875
4.30076789855957,2.0077009201049805,6.7915496826171875
8.946797370910645,9.135433197021484,5.585061550140381
8.946797370910645,9.135433197021484,5.585061550140381
3.6360220909118652,4.517985820770264,5.264756202697754
3.6360220909118652,4.517985820770264,5.264756202697754
7.217222690582275,7.034029483795166,5.766912460327148
7.217222690582275,7.034029483795166,5.766912460327148
7.809916973114014,6.118226051330566,3.639155626296997
7.809916973114014,6.118226051330566,3.639155626296997
2.3027286529541016,8.077845573425293,2.967156171798706
2.3027286529541016,8.077845573425293,2.967156171798706
2.267498254776001,8.555638313293457,9.693194389343262
2.267498254776001,8.555638313293457,9.693194389343262
9.02877426147461,8.40711784362793,1.352238655090332
9.02877426147461,8.40711784362793,1.352238655090332
4.722253799438477,1.3927462100982666,1.138455867767334
4.722253799438477,1.3927462100982666,1.138455867767334
9.023639678955078,2.494673728942871,6.10125732421875
9.023639678955078,2.494673728942871,6.10125732421875
1.7438288927078247,8.333250045776367,9.591399192810059
1.7438288927078247,8.333250045776367,9.591399192810059
2.7216339111328125,9.22323989868164,5.394781112670898
2.7216339111328125,9.22323989868164,5.394781112670898
1.95263671875,8.076804161071777,6.585109710693359
1.95263671875,8.076804161071777,6.585109710693359
9.707267761230469,1.3761165142059326,9.204243659973145
9.707267761230469,1.3761165142059326,9.204243659973145
1.4744269847869873,7.306396961212158,5.986886501312256
1.4744269847869873,7.306396961212158,5.986886501312256
3.6368985176086426,4.190926551818848,5.996631622314453
3.6368985176086426,4.190926551818848,5.996631622314453
8.37176513671875,8.27501392364502,8.150863647460938
8.37176513671875,8.27501392364502,8.150863647460938
1.1490237712860107,7.492705345153809,7.233142852783203
1.1490237712860107,7.492705345153809,7.233142852783203
7.928466320037842,6.3928141593933105,9.70825481414795
7.928466320037842,6.3928141593933105,9.70825481414795
6.752632141113281,9.553781509399414,3.73695969581604
6.752632141113281,9.553781509399414,3.73695969581604
1.9165483713150024,7.565517425537109,8.863364219665527
1.9165483713150024,7.565517425537109,8.863364219665527
1.3107280731201172,6.672045707702637,4.679687976837158
1.3107280731201172,6.672045707702637,4.679687976837158
9.511673927307129,9.638395309448242,1.889070987701416
9.511673927307129,9.638395309448242,1.889070987701416
5.998047828674316,6.106575012207031,6.39730978012085
5.998047828674316,6.106575012207031,6.39730978012085
9.175358772277832,5.593591690063477,9.399897575378418
9.175358772277832,5.593591690063477,9.399897575378418
3.5073390007019043,2.5487864017486572,4.9159440994262695
3.5073390007019043,2.5487864017486572,4.9159440994262695
4.684605598449707,4.43806266784668,5.066212177276611
4.684605598449707,4.43806266784668,5.066212177276611
5.429174900054932,3.269338607788086,4.37619161605835
5.429174900054932,3.269338607788086,4.37619161605835
4.0643310546875,3.8325071334838867,9.823094367980957
4.0643310546875,3.8325071334838867,9.823094367980957
5.423020362854004,5.115562915802002,7.631632328033447
5.423020362854004,5.115562915802002,7.631632328033447
8.850052833557129,7.849607944488525,3.9763424396514893
8.850052833557129,7.849607944488525,3.9763424396514893
5.819786071777344,9.357270240783691,8.000292778015137
5.819786071777344,9.357270240783691,8.000292778015137
3.663837194442749,9.398106575012207,3.7836391925811768
3.663837194442749,9.398106575012207,3.7836391925811768
7.609685897827148,6.3929219245910645,1.6914142370224
7.609685897827148,6.3929219245910645,1.6914142370224
3.157410144805908,6.854790210723877,9.48116683959961
3.157410144805908,6.854790210723877,9.48116683959961
8.704193115234375,2.9109771251678467,6.107458591461182
8.704193115234375,2.9109771251678467,6.107458591461182
8.957781791687012,1.4124988317489624,9.96467399597168
8.957781791687012,1.4124988317489624,9.96467399597168
4.753647804260254,4.681183338165283,9.218871116638184
4.753647804260254,4.681183338165283,9.218871116638184
7.669954776763916,3.8625710010528564,7.888891696929932
7.669954776763916,3.8625710010528564,7.888891696929932
6.0368523597717285,2.772725820541382,3.7148711681365967
6.0368523597717285,2.772725820541382,3.7148711681365967
3.4344778060913086,5.462319374084473,6.486372947692871
3.4344778060913086,5.462319374084473,6.486372947692871
7.266498565673828,7.4293317794799805,2.9734954833984375
7.266498565673828,7.4293317794799805,2.9734954833984375
4.763909816741943,7.930240631103516,2.648522138595581
4.763909816741943,7.930240631103516,2.648522138595581
9.446290969848633,1.6010830402374268,1.8053072690963745
9.446290969848633,1.6010830402374268,1.8053072690963745
9.06263542175293,8.323709487915039,7.906675338745117
9.06263542175293,8.323709487915039,7.906675338745117
8.624933242797852,1.9768755435943604,1.3861020803451538
8.624933242797852,1.9768755435943604,1.3861020803451538
1.3094209432601929,7.1964006423950195,8.416632652282715
1.3094209432601929,7.1964006423950195,8.416632652282715
3.596788167953491,8.704192161560059,8.556374549865723
3.596788167953491,8.704192161560059,8.556374549865723
3.8762614727020264,2.6890623569488525,3.6965413093566895
3.8762614727020264,2.6890623569488525,3.6965413093566895
7.897287368774414,7.44603157043457,6.959317207336426
7.897287368774414,7.44603157043457,6.959317207336426
9.06930923461914,7.461958885192871,5.6301422119140625
9.06930923461914,7.461958885192871,5.6301422119140625
7.634723663330078,6.188498020172119,4.336451530456543
7.634723663330078,6.188498020172119,4.336451530456543
2.277007818222046,2.15657114982605,8.643197059631348
2.277007818222046,2.15657114982605,8.643197059631348
2.840625762939453,3.149890899658203,3.9896240234375
2.840625762939453,3.149890899658203,3.9896240234375
1.112961769104004,6.780955791473389,4.930085182189941
1.112961769104004,6.780955791473389,4.930085182189941
6.270671844482422,3.6700196266174316,1.6348938941955566
6.270671844482422,3.6700196266174316,1.6348938941955566
3.4875545501708984,3.0932672023773193,9.03553295135498
3.4875545501708984,3.0932672023773193,9.03553295135498
6.636610984802246,8.691901206970215,5.828961372375488
6.636610984802246,8.691901206970215,5.828961372375488
9.246488571166992,3.710439682006836,3.1881353855133057
9.246488571166992,3.710439682006836,3.1881353855133057
1.827770709991455,2.8722994327545166,5.57914400100708
1.827770709991455,2.8722994327545166,5.57914400100708
2.0312774181365967,8.776676177978516,3.461454153060913
2.0312774181365967,8.776676177978516,3.461454153060913
4.886877059936523,2.724579095840454,7.595659255981445
4.886877059936523,2.724579095840454,7.595659255981445
4.5102458000183105,1.082646369934082,7.010056972503662
4.5102458000183105,1.082646369934082,7.010056972503662
7.103579044342041,1.096906304359436,2.9247097969055176
7.103579044342041,1.096906304359436,2.9247097969055176
1.673710823059082,5.619972229003906,5.447607517242432
1.673710823059082,5.619972229003906,5.447607517242432
8.316190719604492,7.062995433807373,9.03435230255127
8.316190719604492,7.062995433807373,9.03435230255127
7.044464111328125,5.348014831542969,5.824366092681885
7.044464111328125,5.348014831542969,5.824366092681885
5.3099446296691895,4.957635402679443,5.927515506744385
5.3099446296691895,4.957635402679443,5.927515506744385
5.159376621246338,2.298750877380371,9.243529319763184
5.159376621246338,2.298750877380371,9.243529319763184
4.890879154205322,7.990519046783447,4.316593647003174
4.890879154205322,7.990519046783447,4.316593647003174
7.398721694946289,5.003000736236572,7.589325904846191
7.398721694946289,5.003000736236572,7.589325904846191
4.7356109619140625,9.057097434997559,9.868997573852539
