mass1,mass2,mass3
4.331747055053711,3.1600818634033203,5.987610816955566
4.331747055053711,3.1600818634033203,5.987610816955566
3.0090389251708984,8.213033676147461,7.623784065246582
3.0090389251708984,8.213033676147461,7.623784065246582
8.642488479614258,3.438021183013916,5.705460071563721
8.642488479614258,3.438021183013916,5.705460071563721
7.034027099609375,3.6628005504608154,5.302212238311768
7.034027099609375,3.6628005504608154,5.302212238311768
6.081099033355713,5.641071796417236,5.179239273071289
6.081099033355713,5.641071796417236,5.179239273071289
1.796757698059082,7.3460798263549805,9.20026683807373
1.796757698059082,7.3460798263549805,9.20026683807373
2.518612861633301,7.373291015625,4.050503730773926
2.518612861633301,7.373291015625,4.050503730773926
8.22890853881836,9.080035209655762,1.985451102256775
8.22890853881836,9.080035209655762,1.985451102256775
3.6758034229278564,7.642086029052734,4.055423259735107
3.6758034229278564,7.642086029052734,4.055423259735107
4.158204555511475,9.8974609375,9.520539283752441
4.158204555511475,9.8974609375,9.520539283752441
8.433502197265625,5.60533332824707,2.8903968334198
8.433502197265625,5.60533332824707,2.8903968334198
3.3706836700439453,8.269088745117188,5.642348766326904
3.3706836700439453,8.269088745117188,5.642348766326904
8.526020050048828,1.1520780324935913,5.916125297546387
8.526020050048828,1.1520780324935913,5.916125297546387
5.373444557189941,2.889542818069458,9.253877639770508
5.373444557189941,2.889542818069458,9.253877639770508
7.578680992126465,2.7970876693725586,8.38105297088623
7.578680992126465,2.7970876693725586,8.38105297088623
2.3392558097839355,4.521364688873291,1.0817590951919556
2.3392558097839355,4.521364688873291,1.0817590951919556
5.727719306945801,1.5555031299591064,1.8427989482879639
5.727719306945801,1.5555031299591064,1.8427989482879639
5.348827838897705,3.964066982269287,4.932514667510986
5.348827838897705,3.964066982269287,4.932514667510986
4.558901309967041,8.623445510864258,9.52715015411377
4.558901309967041,8.623445510864258,9.52715015411377
2.4654979705810547,4.819780349731445,2.2869744300842285
2.4654979705810547,4.819780349731445,2.2869744300842285
5.542508602142334,5.248277187347412,9.196574211120605
7.100865840911865,8.342321395874023,2.4711594581604004
2.8489620685577393,6.57169246673584,1.2268990278244019
2.8489620685577393,6.57169246673584,1.2268990278244019
7.366738319396973,8.390923500061035,3.451205015182495
7.366738319396973,8.390923500061035,3.451205015182495
9.255172729492188,4.376522541046143,1.5425164699554443
9.255172729492188,4.376522541046143,1.5425164699554443
3.949904203414917,4.13595724105835,8.493937492370605
3.949904203414917,4.13595724105835,8.493937492370605
6.300437927246094,9.048847198486328,1.4745509624481201
6.300437927246094,9.048847198486328,1.4745509624481201
7.730513572692871,1.0671517848968506,4.533771514892578
7.730513572692871,1.0671517848968506,4.533771514892578
8.065604209899902,6.124192237854004,9.935606956481934
8.065604209899902,6.124192237854004,9.935606956481934
2.08730149269104,3.4787604808807373,3.932429313659668
2.08730149269104,3.4787604808807373,3.932429313659668
8.371729850769043,3.423625946044922,9.81019401550293
8.371729850769043,3.423625946044922,9.81019401550293
1.4667794704437256,8.697460174560547,5.282960414886475
1.4667794704437256,8.697460174560547,5.282960414886475
2.7834110260009766,8.201911926269531,4.571552753448486
2.7834110260009766,8.201911926269531,4.571552753448486
3.0167274475097656,6.418586254119873,6.330982685089111
3.0167274475097656,6.418586254119873,6.330982685089111
7.341713905334473,7.010842800140381,7.383479118347168
7.341713905334473,7.010842800140381,7.383479118347168
1.1406434774398804,3.2235450744628906,3.0736305713653564
1.1406434774398804,3.2235450744628906,3.0736305713653564
2.0157887935638428,1.4216816425323486,2.3812527656555176
2.0157887935638428,1.4216816425323486,2.3812527656555176
7.202676773071289,3.2032527923583984,1.784546971321106
7.202676773071289,3.2032527923583984,1.784546971321106
7.646761417388916,5.527538299560547,7.505858421325684
7.646761417388916,5.527538299560547,7.505858421325684
9.038154602050781,1.2900446653366089,2.725217819213867
9.038154602050781,1.2900446653366089,2.725217819213867
8.024216651916504,1.9668657779693604,8.636518478393555
8.024216651916504,1.9668657779693604,8.636518478393555
7.49703311920166,3.528916358947754,6.113142967224121
7.49703311920166,3.528916358947754,6.113142967224121
9.11734390258789,9.286065101623535,4.416034698486328
9.11734390258789,9.286065101623535,4.416034698486328
8.888130187988281,6.336913585662842,2.637627124786377
8.888130187988281,6.336913585662842,2.637627124786377
6.461906433105469,1.4916377067565918,1.0776233673095703
6.461906433105469,1.4916377067565918,1.0776233673095703
7.802871227264404,9.871171951293945,4.216063499450684
7.802871227264404,9.871171951293945,4.216063499450684
8.093489646911621,6.0047807693481445,1.4004205465316772
8.093489646911621,6.0047807693481445,1.4004205465316772
4.54691219329834,6.651514530181885,9.734747886657715
4.54691219329834,6.651514530181885,9.734747886657715
8.112658500671387,9.71990966796875,8.529133796691895
8.112658500671387,9.71990966796875,8.529133796691895
9.330628395080566,7.63806676864624,3.971513271331787
9.330628395080566,7.63806676864624,3.971513271331787
8.771246910095215,5.678282260894775,6.184952735900879
8.771246910095215,5.678282260894775,6.184952735900879
9.156095504760742,8.236343383789062,1.8152284622192383
9.156095504760742,8.236343383789062,1.8152284622192383
6.545666217803955,4.543302059173584,4.897410869598389
6.545666217803955,4.543302059173584,4.897410869598389
5.302385330200195,1.1813932657241821,3.6121394634246826
5.302385330200195,1.1813932657241821,3.6121394634246826
1.389120101928711,3.294130802154541,3.1578173637390137
1.389120101928711,3.294130802154541,3.1578173637390137
9.616055488586426,5.125098705291748,5.621030807495117
9.616055488586426,5.125098705291748,5.621030807495117
1.8637903928756714,5.488727569580078,4.416987895965576
1.8637903928756714,5.488727569580078,4.416987895965576
6.7856669425964355,6.275583267211914,4.807315826416016
6.7856669425964355,6.275583267211914,4.807315826416016
7.556075572967529,8.635416984558105,8.919683456420898
7.556075572967529,8.635416984558105,8.919683456420898
8.382702827453613,1.6169748306274414,3.0462405681610107
8.382702827453613,1.6169748306274414,3.0462405681610107
1.2418376207351685,2.741745948791504,4.046974182128906
1.2418376207351685,2.741745948791504,4.046974182128906
7.7323737144470215,7.046621322631836,4.222659587860107
7.7323737144470215,7.046621322631836,4.222659587860107
6.982538223266602,6.524346828460693,4.092586040496826
6.982538223266602,6.524346828460693,4.092586040496826
7.622490882873535,9.901061058044434,7.134840965270996
7.622490882873535,9.901061058044434,7.134840965270996
1.2433795928955078,3.445018768310547,2.473069667816162
1.2433795928955078,3.445018768310547,2.473069667816162
1.3918509483337402,4.219893455505371,1.0946991443634033
1.3918509483337402,4.219893455505371,1.0946991443634033
2.9001643657684326,7.155509948730469,7.616743564605713
2.9001643657684326,7.155509948730469,7.616743564605713
8.170390129089355,5.230289936065674,6.2059431076049805
8.170390129089355,5.230289936065674,6.2059431076049805
2.7434380054473877,6.758510112762451,3.501272201538086
2.7434380054473877,6.758510112762451,3.501272201538086
2.862703800201416,2.062474012374878,6.77276086807251
2.862703800201416,2.062474012374878,6.77276086807251
9.868973731994629,3.1168718338012695,4.800996780395508
9.868973731994629,3.1168718338012695,4.800996780395508
3.614474296569824,2.3246145248413086,6.565883636474609
3.614474296569824,2.3246145248413086,6.565883636474609
6.8008575439453125,2.380288600921631,6.545778274536133
6.8008575439453125,2.380288600921631,6.545778274536133
6.679653644561768,5.034306049346924,1.9890596866607666
6.679653644561768,5.034306049346924,1.9890596866607666
8.27054214477539,9.756603240966797,4.442127227783203
8.27054214477539,9.756603240966797,4.442127227783203
2.087885856628418,5.41779088973999,6.378830909729004
2.087885856628418,5.41779088973999,6.378830909729004
4.134720802307129,2.4222118854522705,4.171538352966309
4.134720802307129,2.4222118854522705,4.171538352966309
4.844208717346191,1.7599449157714844,8.732519149780273
4.844208717346191,1.7599449157714844,8.732519149780273
4.4838361740112305,3.9446401596069336,2.1507411003112793
4.4838361740112305,3.9446401596069336,2.1507411003112793
7.421385288238525,2.184932231903076,7.415482044219971
7.421385288238525,2.184932231903076,7.415482044219971
8.956972122192383,5.1240553855896,1.8292478322982788
8.956972122192383,5.1240553855896,1.8292478322982788
5.528893947601318,9.020687103271484,3.9188132286071777
5.528893947601318,9.020687103271484,3.9188132286071777
3.9937822818756104,4.706660747528076,3.5011720657348633
3.9937822818756104,4.706660747528076,3.5011720657348633
4.5046186447143555,1.256476640701294,1.3398315906524658
4.5046186447143555,1.256476640701294,1.3398315906524658
7.882984161376953,2.87807035446167,6.599099636077881
7.882984161376953,2.87807035446167,6.599099636077881
3.5529720783233643,5.858893394470215,9.323993682861328
3.5529720783233643,5.858893394470215,9.323993682861328
4.842462539672852,9.01464557647705,9.42741584777832
4.842462539672852,9.01464557647705,9.42741584777832
4.695019721984863,5.01018762588501,5.46949577331543
4.695019721984863,5.01018762588501,5.46949577331543
2.689542770385742,8.188847541809082,3.640808343887329
2.689542770385742,8.188847541809082,3.640808343887329
2.0968923568725586,1.998779296875,2.062547445297241
2.0968923568725586,1.998779296875,2.062547445297241
2.969024181365967,1.3330198526382446,5.28566312789917
2.969024181365967,1.3330198526382446,5.28566312789917
5.771644592285156,3.341722249984741,3.940060615539551
5.771644592285156,3.341722249984741,3.940060615539551
4.307107448577881,3.6306800842285156,9.811023712158203
4.307107448577881,3.6306800842285156,9.811023712158203
3.319939613342285,5.90146541595459,1.4884828329086304
3.319939613342285,5.90146541595459,1.4884828329086304
5.135863780975342,8.93819808959961,5.454528331756592
5.135863780975342,8.93819808959961,5.454528331756592
8.463591575622559,2.4644722938537598,1.1312836408615112
8.463591575622559,2.4644722938537598,1.1312836408615112
1.6831951141357422,4.197636604309082,7.581642150878906
1.6831951141357422,4.197636604309082,7.581642150878906
6.969878196716309,2.358039379119873,3.9810009002685547
6.969878196716309,2.358039379119873,3.9810009002685547
6.281744480133057,6.431636333465576,5.825708866119385
6.281744480133057,6.431636333465576,5.825708866119385
9.746676445007324,7.041705131530762,8.716545104980469
9.746676445007324,7.041705131530762,8.716545104980469
9.505867958068848,8.537402153015137,5.800095558166504
9.505867958068848,8.537402153015137,5.800095558166504
4.721715450286865,7.182222843170166,7.679361343383789
4.721715450286865,7.182222843170166,7.679361343383789
4.1798272132873535,1.0997446775436401,4.633434295654297
4.1798272132873535,1.0997446775436401,4.633434295654297
1.0192338228225708,8.612424850463867,9.67363166809082
1.0192338228225708,8.612424850463867,9.67363166809082
